oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.03,Adaboost,0.812,0.407,0.669,0.164,0.506,0.752,0.743,0.261
BorderlineSMOTE,0.03,GBDT,0.862,0.52,0.575,0.089,0.546,0.743,0.705,0.307
SVMSMOTE,0.49,SVM,0.843,0.466,0.597,0.115,0.523,0.741,0.713,0.297
SVMSMOTE,0.49,KNN,0.812,0.406,0.657,0.162,0.502,0.748,0.737,0.268
SVMSMOTE,0.49,LR,0.767,0.337,0.635,0.21,0.441,0.712,0.704,0.298
SVMSMOTE,0.49,DT,0.823,0.409,0.508,0.124,0.453,0.692,0.643,0.359
SVMSMOTE,0.49,RF,0.885,0.607,0.58,0.063,0.593,0.758,0.716,0.3
SVMSMOTE,0.49,LightGBM,0.891,0.628,0.597,0.06,0.612,0.769,0.73,0.288
SVMSMOTE,0.49,Adaboost,0.867,0.533,0.619,0.091,0.573,0.764,0.736,0.277
SVMSMOTE,0.49,GBDT,0.869,0.54,0.602,0.087,0.569,0.758,0.726,0.288
SMOTUNED,192.9,SVM,0.857,0.502,0.597,0.1,0.545,0.749,0.718,0.294
SMOTUNED,85.3,KNN,0.762,0.339,0.685,0.225,0.453,0.73,0.727,0.274
SMOTUNED,1440.38,LR,0.783,0.358,0.635,0.192,0.458,0.722,0.711,0.291
SMOTUNED,77.59,DT,0.75,0.325,0.68,0.238,0.439,0.721,0.718,0.282
SMOTUNED,264.14,RF,0.822,0.428,0.691,0.155,0.529,0.768,0.76,0.245
SMOTUNED,156.81,LightGBM,0.833,0.447,0.646,0.135,0.528,0.756,0.74,0.268
SMOTUNED,306.45,Adaboost,0.814,0.41,0.657,0.159,0.505,0.749,0.738,0.267
SMOTUNED,472.44,GBDT,0.806,0.404,0.724,0.18,0.519,0.772,0.769,0.233
DAZZLE,1351.777972459793,SVM,0.904,0.867,0.398,0.01,0.545,0.694,0.567,0.426
DAZZLE,1351.777972459793,KNN,0.892,0.689,0.453,0.034,0.547,0.709,0.617,0.388
DAZZLE,1351.777972459793,LR,0.801,0.336,0.392,0.13,0.362,0.631,0.541,0.44
DAZZLE,1351.777972459793,DT,0.853,0.49,0.53,0.093,0.509,0.719,0.669,0.339
DAZZLE,1351.777972459793,RF,0.894,0.718,0.436,0.029,0.543,0.704,0.602,0.399
DAZZLE,1351.777972459793,LightGBM,0.906,0.794,0.47,0.02,0.59,0.725,0.635,0.375
DAZZLE,1351.777972459793,Adaboost,0.899,0.765,0.431,0.022,0.551,0.704,0.598,0.403
DAZZLE,1351.777972459793,GBDT,0.884,0.618,0.519,0.054,0.565,0.733,0.671,0.342
WGAN,35.91,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,35.91,KNN,0.863,0.846,0.061,0.002,0.113,0.529,0.115,0.664
WGAN,35.91,LR,0.851,0.464,0.215,0.042,0.294,0.587,0.352,0.556
WGAN,35.91,DT,0.818,0.02,0.006,0.045,0.009,0.48,0.011,0.704
WGAN,35.91,RF,0.398,0.131,0.564,0.629,0.213,0.467,0.447,0.542
WGAN,35.91,LightGBM,0.831,0.275,0.105,0.047,0.152,0.529,0.189,0.634
WGAN,35.91,Adaboost,0.868,0.941,0.088,0.001,0.162,0.544,0.162,0.645
WGAN,35.91,GBDT,0.468,0.142,0.536,0.544,0.225,0.496,0.493,0.505
RP,3.0236387252807617,SVM,0.894,0.685,0.492,0.038,0.572,0.727,0.651,0.36
RP,3.0236387252807617,KNN,0.863,0.522,0.58,0.089,0.55,0.745,0.709,0.304
RP,3.0236387252807617,LR,0.843,0.458,0.481,0.096,0.469,0.692,0.628,0.373
RP,3.0236387252807617,DT,0.839,0.451,0.536,0.11,0.49,0.713,0.669,0.337
RP,3.0236387252807617,RF,0.896,0.695,0.503,0.037,0.583,0.733,0.661,0.353
RP,3.0236387252807617,LightGBM,0.91,0.798,0.503,0.021,0.617,0.741,0.664,0.352
RP,3.0236387252807617,Adaboost,0.894,0.679,0.503,0.04,0.578,0.731,0.66,0.353
RP,3.0236387252807617,GBDT,0.888,0.643,0.497,0.047,0.561,0.725,0.654,0.357
Howso,106.89465618133545,SVM,0.872,0.551,0.602,0.083,0.575,0.76,0.727,0.287
Howso,106.89465618133545,KNN,0.821,0.419,0.63,0.147,0.503,0.741,0.725,0.282
Howso,106.89465618133545,LR,0.784,0.348,0.569,0.18,0.432,0.695,0.672,0.33
Howso,106.89465618133545,DT,0.8,0.384,0.641,0.173,0.48,0.734,0.722,0.282
Howso,106.89465618133545,RF,0.868,0.534,0.652,0.096,0.587,0.778,0.758,0.255
Howso,106.89465618133545,LightGBM,0.865,0.526,0.669,0.101,0.589,0.784,0.767,0.245
Howso,106.89465618133545,Adaboost,0.786,0.371,0.696,0.199,0.484,0.748,0.745,0.257
Howso,106.89465618133545,GBDT,0.846,0.476,0.652,0.121,0.55,0.765,0.749,0.261
DS,0.30230236053466797,SVM,0.891,0.893,0.276,0.006,0.422,0.635,0.432,0.512
DS,0.30230236053466797,KNN,0.89,0.675,0.459,0.037,0.546,0.711,0.621,0.384
DS,0.30230236053466797,LR,0.871,0.744,0.16,0.009,0.264,0.575,0.276,0.594
DS,0.30230236053466797,DT,0.854,0.495,0.558,0.096,0.525,0.731,0.69,0.32
DS,0.30230236053466797,RF,0.9,0.748,0.459,0.026,0.568,0.716,0.624,0.383
DS,0.30230236053466797,LightGBM,0.908,0.817,0.47,0.018,0.596,0.726,0.635,0.375
DS,0.30230236053466797,Adaboost,0.904,0.783,0.459,0.021,0.578,0.719,0.624,0.383
DS,0.30230236053466797,GBDT,0.89,0.655,0.503,0.045,0.569,0.729,0.659,0.353
SDV_GC,4.134576797485352,SVM,0.904,0.905,0.37,0.007,0.525,0.682,0.539,0.445
SDV_GC,4.134576797485352,KNN,0.89,0.669,0.47,0.039,0.552,0.715,0.631,0.376
SDV_GC,4.134576797485352,LR,0.87,0.636,0.232,0.022,0.34,0.605,0.375,0.543
SDV_GC,4.134576797485352,DT,0.849,0.477,0.514,0.095,0.495,0.709,0.655,0.35
SDV_GC,4.134576797485352,RF,0.899,0.741,0.459,0.027,0.567,0.716,0.623,0.383
SDV_GC,4.134576797485352,LightGBM,0.906,0.774,0.492,0.024,0.601,0.734,0.654,0.36
SDV_GC,4.134576797485352,Adaboost,0.903,0.761,0.475,0.025,0.585,0.725,0.639,0.372
SDV_GC,4.134576797485352,GBDT,0.896,0.679,0.525,0.042,0.592,0.741,0.678,0.337
SDV_GAN,21.942462682724,SVM,0.903,0.864,0.387,0.01,0.534,0.688,0.556,0.434
SDV_GAN,21.942462682724,KNN,0.883,0.629,0.459,0.046,0.53,0.706,0.619,0.384
SDV_GAN,21.942462682724,LR,0.826,0.359,0.26,0.078,0.301,0.591,0.405,0.526
SDV_GAN,21.942462682724,DT,0.848,0.474,0.514,0.096,0.493,0.709,0.655,0.35
SDV_GAN,21.942462682724,RF,0.896,0.723,0.448,0.029,0.553,0.709,0.613,0.391
SDV_GAN,21.942462682724,LightGBM,0.911,0.811,0.497,0.02,0.616,0.739,0.66,0.356
SDV_GAN,21.942462682724,Adaboost,0.889,0.672,0.453,0.037,0.541,0.708,0.616,0.388
SDV_GAN,21.942462682724,GBDT,0.887,0.636,0.503,0.048,0.562,0.727,0.658,0.353
