oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,686.25,GBDT,0.697,0.242,0.612,0.29,0.347,0.661,0.657,0.342
DAZZLE,653.8934593200684,SVM,0.869,0.5,0.02,0.003,0.039,0.509,0.04,0.693
DAZZLE,653.8934593200684,KNN,0.842,0.308,0.163,0.056,0.213,0.554,0.278,0.593
DAZZLE,653.8934593200684,LR,0.866,0.476,0.204,0.034,0.286,0.585,0.337,0.563
DAZZLE,653.8934593200684,DT,0.777,0.207,0.245,0.142,0.224,0.551,0.381,0.543
DAZZLE,653.8934593200684,RF,0.877,0.588,0.204,0.022,0.303,0.591,0.338,0.563
DAZZLE,653.8934593200684,LightGBM,0.855,0.381,0.163,0.04,0.229,0.562,0.279,0.592
DAZZLE,653.8934593200684,Adaboost,0.85,0.348,0.163,0.046,0.222,0.558,0.279,0.593
DAZZLE,653.8934593200684,GBDT,0.828,0.317,0.265,0.086,0.289,0.589,0.411,0.523
WGAN,11.6,SVM,0.85,0.111,0.02,0.025,0.034,0.498,0.04,0.693
WGAN,11.6,KNN,0.397,0.13,0.633,0.639,0.216,0.497,0.46,0.521
WGAN,11.6,LR,0.351,0.159,0.918,0.735,0.271,0.592,0.412,0.523
WGAN,11.6,DT,0.525,0.124,0.429,0.46,0.192,0.484,0.478,0.519
WGAN,11.6,RF,0.19,0.131,0.918,0.92,0.23,0.499,0.148,0.653
WGAN,11.6,LightGBM,0.389,0.138,0.694,0.657,0.23,0.518,0.459,0.513
WGAN,11.6,Adaboost,0.684,0.144,0.286,0.256,0.192,0.515,0.413,0.537
WGAN,11.6,GBDT,0.214,0.139,0.959,0.898,0.243,0.531,0.184,0.636
RP,1.6452836990356445,SVM,0.748,0.263,0.51,0.216,0.347,0.647,0.618,0.379
RP,1.6452836990356445,KNN,0.772,0.304,0.571,0.198,0.397,0.687,0.668,0.334
RP,1.6452836990356445,LR,0.727,0.261,0.592,0.253,0.362,0.669,0.66,0.34
RP,1.6452836990356445,DT,0.796,0.304,0.429,0.148,0.356,0.64,0.57,0.417
RP,1.6452836990356445,RF,0.845,0.385,0.306,0.074,0.341,0.616,0.46,0.493
RP,1.6452836990356445,LightGBM,0.858,0.429,0.245,0.049,0.312,0.598,0.389,0.535
RP,1.6452836990356445,Adaboost,0.842,0.368,0.286,0.074,0.322,0.606,0.437,0.508
RP,1.6452836990356445,GBDT,0.839,0.383,0.367,0.09,0.375,0.639,0.523,0.452
Howso,125.51202368736267,SVM,0.633,0.199,0.592,0.361,0.297,0.615,0.614,0.385
Howso,125.51202368736267,KNN,0.684,0.228,0.592,0.302,0.33,0.645,0.64,0.359
Howso,125.51202368736267,LR,0.646,0.21,0.612,0.349,0.313,0.632,0.631,0.369
Howso,125.51202368736267,DT,0.686,0.242,0.653,0.309,0.354,0.672,0.672,0.328
Howso,125.51202368736267,RF,0.708,0.25,0.612,0.278,0.355,0.667,0.663,0.337
Howso,125.51202368736267,LightGBM,0.71,0.234,0.531,0.262,0.325,0.634,0.617,0.38
Howso,125.51202368736267,Adaboost,0.654,0.218,0.633,0.343,0.325,0.645,0.645,0.355
Howso,125.51202368736267,GBDT,0.748,0.273,0.551,0.222,0.365,0.664,0.645,0.354
DS,0.4303476810455322,SVM,0.866,0.333,0.02,0.006,0.038,0.507,0.04,0.693
DS,0.4303476810455322,KNN,0.853,0.385,0.204,0.049,0.267,0.577,0.336,0.564
DS,0.4303476810455322,LR,0.871,0.556,0.102,0.012,0.172,0.545,0.185,0.635
DS,0.4303476810455322,DT,0.799,0.259,0.286,0.123,0.272,0.581,0.431,0.513
DS,0.4303476810455322,RF,0.874,0.556,0.204,0.025,0.299,0.59,0.338,0.563
DS,0.4303476810455322,LightGBM,0.871,0.529,0.184,0.025,0.273,0.579,0.309,0.577
DS,0.4303476810455322,Adaboost,0.845,0.286,0.122,0.046,0.171,0.538,0.217,0.621
DS,0.4303476810455322,GBDT,0.828,0.286,0.204,0.077,0.238,0.563,0.334,0.565
SDV_GC,7.242727279663086,SVM,0.871,0.556,0.102,0.012,0.172,0.545,0.185,0.635
SDV_GC,7.242727279663086,KNN,0.861,0.435,0.204,0.04,0.278,0.582,0.337,0.564
SDV_GC,7.242727279663086,LR,0.85,0.267,0.082,0.034,0.125,0.524,0.151,0.65
SDV_GC,7.242727279663086,DT,0.804,0.278,0.306,0.12,0.291,0.593,0.454,0.498
SDV_GC,7.242727279663086,RF,0.861,0.429,0.184,0.037,0.257,0.573,0.309,0.578
SDV_GC,7.242727279663086,LightGBM,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
SDV_GC,7.242727279663086,Adaboost,0.847,0.375,0.245,0.062,0.296,0.592,0.388,0.536
SDV_GC,7.242727279663086,GBDT,0.828,0.347,0.347,0.099,0.347,0.624,0.501,0.467
SDV_GAN,30.84575128555298,SVM,0.871,0.545,0.122,0.015,0.2,0.554,0.218,0.621
SDV_GAN,30.84575128555298,KNN,0.855,0.4,0.204,0.046,0.27,0.579,0.336,0.564
SDV_GAN,30.84575128555298,LR,0.869,0.5,0.122,0.019,0.197,0.552,0.218,0.621
SDV_GAN,30.84575128555298,DT,0.796,0.279,0.347,0.136,0.309,0.606,0.495,0.472
SDV_GAN,30.84575128555298,RF,0.877,0.579,0.224,0.025,0.324,0.6,0.365,0.549
SDV_GAN,30.84575128555298,LightGBM,0.874,0.55,0.224,0.028,0.319,0.598,0.365,0.549
SDV_GAN,30.84575128555298,Adaboost,0.842,0.353,0.245,0.068,0.289,0.588,0.388,0.536
SDV_GAN,30.84575128555298,GBDT,0.842,0.361,0.265,0.071,0.306,0.597,0.413,0.522
