oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.01,DT,0.777,0.273,0.357,0.155,0.309,0.601,0.502,0.468
BorderlineSMOTE,0.01,RF,0.827,0.353,0.286,0.085,0.316,0.6,0.435,0.509
BorderlineSMOTE,0.01,LightGBM,0.847,0.429,0.286,0.062,0.343,0.612,0.438,0.507
BorderlineSMOTE,0.01,Adaboost,0.82,0.38,0.452,0.12,0.413,0.666,0.598,0.396
BorderlineSMOTE,0.01,GBDT,0.817,0.341,0.333,0.105,0.337,0.614,0.486,0.477
SVMSMOTE,0.05,SVM,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SVMSMOTE,0.05,KNN,0.797,0.298,0.333,0.128,0.315,0.603,0.482,0.48
SVMSMOTE,0.05,LR,0.857,0.483,0.333,0.058,0.394,0.638,0.492,0.473
SVMSMOTE,0.05,DT,0.773,0.25,0.31,0.151,0.277,0.579,0.454,0.5
SVMSMOTE,0.05,RF,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
SVMSMOTE,0.05,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SVMSMOTE,0.05,Adaboost,0.843,0.429,0.357,0.078,0.39,0.64,0.515,0.458
SVMSMOTE,0.05,GBDT,0.82,0.324,0.262,0.089,0.289,0.586,0.407,0.526
SMOTUNED,57.97,SVM,0.683,0.215,0.476,0.283,0.296,0.597,0.572,0.421
SMOTUNED,40.33,KNN,0.687,0.24,0.571,0.295,0.338,0.638,0.631,0.368
SMOTUNED,1225.4,LR,0.75,0.306,0.619,0.229,0.409,0.695,0.687,0.314
SMOTUNED,54.77,DT,0.703,0.247,0.548,0.271,0.341,0.638,0.625,0.373
SMOTUNED,219.95,RF,0.743,0.289,0.571,0.229,0.384,0.671,0.656,0.343
SMOTUNED,155.59,LightGBM,0.787,0.323,0.476,0.163,0.385,0.657,0.607,0.388
SMOTUNED,413.16,Adaboost,0.793,0.333,0.476,0.155,0.392,0.661,0.609,0.386
SMOTUNED,774.81,GBDT,0.703,0.253,0.571,0.275,0.35,0.648,0.639,0.36
DAZZLE,478.5852003097534,SVM,0.873,0.7,0.167,0.012,0.269,0.578,0.285,0.589
DAZZLE,478.5852003097534,KNN,0.847,0.417,0.238,0.054,0.303,0.592,0.38,0.54
DAZZLE,478.5852003097534,LR,0.853,0.467,0.333,0.062,0.389,0.636,0.492,0.473
DAZZLE,478.5852003097534,DT,0.797,0.314,0.381,0.136,0.344,0.623,0.529,0.448
DAZZLE,478.5852003097534,RF,0.857,0.455,0.119,0.023,0.189,0.548,0.212,0.623
DAZZLE,478.5852003097534,LightGBM,0.85,0.385,0.119,0.031,0.182,0.544,0.212,0.623
DAZZLE,478.5852003097534,Adaboost,0.873,0.591,0.31,0.035,0.406,0.637,0.469,0.489
DAZZLE,478.5852003097534,GBDT,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
WGAN,10.08,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,10.08,KNN,0.277,0.151,0.905,0.826,0.259,0.54,0.292,0.588
WGAN,10.08,LR,0.667,0.097,0.167,0.252,0.123,0.457,0.273,0.616
WGAN,10.08,DT,0.58,0.187,0.595,0.422,0.284,0.586,0.586,0.414
WGAN,10.08,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,10.08,LightGBM,0.3,0.144,0.81,0.783,0.245,0.513,0.342,0.57
WGAN,10.08,Adaboost,0.317,0.159,0.905,0.779,0.27,0.563,0.355,0.555
WGAN,10.08,GBDT,0.153,0.142,1.0,0.984,0.249,0.508,0.031,0.696
RP,1.278813362121582,SVM,0.76,0.279,0.452,0.19,0.345,0.631,0.581,0.41
RP,1.278813362121582,KNN,0.743,0.278,0.524,0.221,0.364,0.651,0.626,0.371
RP,1.278813362121582,LR,0.713,0.25,0.524,0.256,0.338,0.634,0.615,0.382
RP,1.278813362121582,DT,0.773,0.268,0.357,0.159,0.306,0.599,0.501,0.468
RP,1.278813362121582,RF,0.84,0.412,0.333,0.078,0.368,0.628,0.49,0.475
RP,1.278813362121582,LightGBM,0.843,0.419,0.31,0.07,0.356,0.62,0.464,0.491
RP,1.278813362121582,Adaboost,0.84,0.417,0.357,0.081,0.385,0.638,0.514,0.458
RP,1.278813362121582,GBDT,0.84,0.393,0.262,0.066,0.314,0.598,0.409,0.524
Howso,143.58075618743896,SVM,0.727,0.273,0.571,0.248,0.369,0.662,0.649,0.35
Howso,143.58075618743896,KNN,0.703,0.217,0.429,0.252,0.288,0.588,0.545,0.442
Howso,143.58075618743896,LR,0.697,0.275,0.714,0.306,0.397,0.704,0.704,0.296
Howso,143.58075618743896,DT,0.633,0.234,0.714,0.38,0.353,0.667,0.664,0.336
Howso,143.58075618743896,RF,0.76,0.321,0.643,0.221,0.429,0.711,0.704,0.297
Howso,143.58075618743896,LightGBM,0.743,0.312,0.69,0.248,0.43,0.721,0.72,0.28
Howso,143.58075618743896,Adaboost,0.73,0.276,0.571,0.244,0.372,0.664,0.651,0.349
Howso,143.58075618743896,GBDT,0.773,0.338,0.643,0.205,0.443,0.719,0.711,0.291
DS,0.3955085277557373,SVM,0.857,0.333,0.024,0.008,0.044,0.508,0.047,0.69
DS,0.3955085277557373,KNN,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
DS,0.3955085277557373,LR,0.867,0.625,0.119,0.012,0.2,0.554,0.212,0.623
DS,0.3955085277557373,DT,0.797,0.321,0.405,0.14,0.358,0.633,0.551,0.432
DS,0.3955085277557373,RF,0.85,0.333,0.071,0.023,0.118,0.524,0.133,0.657
DS,0.3955085277557373,LightGBM,0.867,0.571,0.19,0.023,0.286,0.584,0.319,0.573
DS,0.3955085277557373,Adaboost,0.863,0.52,0.31,0.047,0.388,0.632,0.467,0.489
DS,0.3955085277557373,GBDT,0.82,0.342,0.31,0.097,0.325,0.606,0.461,0.493
SDV_GC,7.338597774505615,SVM,0.863,0.545,0.143,0.019,0.226,0.562,0.249,0.606
SDV_GC,7.338597774505615,KNN,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SDV_GC,7.338597774505615,LR,0.86,0.5,0.143,0.023,0.222,0.56,0.249,0.606
SDV_GC,7.338597774505615,DT,0.787,0.271,0.31,0.136,0.289,0.587,0.456,0.498
SDV_GC,7.338597774505615,RF,0.853,0.417,0.119,0.027,0.185,0.546,0.212,0.623
SDV_GC,7.338597774505615,LightGBM,0.857,0.476,0.238,0.043,0.317,0.598,0.381,0.54
SDV_GC,7.338597774505615,Adaboost,0.857,0.48,0.286,0.05,0.358,0.618,0.439,0.506
SDV_GC,7.338597774505615,GBDT,0.837,0.379,0.262,0.07,0.31,0.596,0.409,0.524
SDV_GAN,30.759881734848022,SVM,0.857,0.444,0.095,0.019,0.157,0.538,0.174,0.64
SDV_GAN,30.759881734848022,KNN,0.84,0.375,0.214,0.058,0.273,0.578,0.349,0.557
SDV_GAN,30.759881734848022,LR,0.873,0.7,0.167,0.012,0.269,0.578,0.285,0.589
SDV_GAN,30.759881734848022,DT,0.8,0.295,0.31,0.12,0.302,0.595,0.458,0.496
SDV_GAN,30.759881734848022,RF,0.86,0.5,0.119,0.019,0.192,0.55,0.212,0.623
SDV_GAN,30.759881734848022,LightGBM,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
SDV_GAN,30.759881734848022,Adaboost,0.853,0.455,0.238,0.047,0.312,0.596,0.381,0.54
SDV_GAN,30.759881734848022,GBDT,0.847,0.429,0.286,0.062,0.343,0.612,0.438,0.507
