oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.05,LightGBM,0.863,0.522,0.286,0.043,0.369,0.622,0.44,0.506
SVMSMOTE,0.05,Adaboost,0.84,0.4,0.286,0.07,0.333,0.608,0.437,0.507
SVMSMOTE,0.05,GBDT,0.85,0.444,0.286,0.058,0.348,0.614,0.438,0.507
SMOTUNED,57.44,SVM,0.773,0.329,0.595,0.198,0.424,0.699,0.683,0.319
SMOTUNED,40.12,KNN,0.723,0.259,0.524,0.244,0.346,0.64,0.619,0.378
SMOTUNED,996.17,LR,0.75,0.301,0.595,0.225,0.4,0.685,0.673,0.327
SMOTUNED,56.2,DT,0.673,0.196,0.429,0.287,0.269,0.571,0.535,0.452
SMOTUNED,213.05,RF,0.817,0.382,0.5,0.132,0.433,0.684,0.635,0.366
SMOTUNED,152.73,LightGBM,0.783,0.328,0.524,0.174,0.404,0.675,0.641,0.359
SMOTUNED,416.45,Adaboost,0.73,0.276,0.571,0.244,0.372,0.664,0.651,0.349
SMOTUNED,801.1,GBDT,0.753,0.305,0.595,0.221,0.403,0.687,0.675,0.326
DAZZLE,490.63442039489746,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,490.63442039489746,KNN,0.843,0.308,0.095,0.035,0.145,0.53,0.173,0.64
DAZZLE,490.63442039489746,LR,0.873,0.7,0.167,0.012,0.269,0.578,0.285,0.589
DAZZLE,490.63442039489746,DT,0.783,0.255,0.286,0.136,0.27,0.575,0.429,0.514
DAZZLE,490.63442039489746,RF,0.86,0.5,0.143,0.023,0.222,0.56,0.249,0.606
DAZZLE,490.63442039489746,LightGBM,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
DAZZLE,490.63442039489746,Adaboost,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
DAZZLE,490.63442039489746,GBDT,0.85,0.44,0.262,0.054,0.328,0.604,0.41,0.523
WGAN,12.87,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,12.87,KNN,0.237,0.144,0.905,0.872,0.249,0.516,0.224,0.62
WGAN,12.87,LR,0.24,0.142,0.881,0.864,0.245,0.508,0.235,0.617
WGAN,12.87,DT,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,12.87,RF,0.15,0.141,1.0,0.988,0.248,0.506,0.023,0.699
WGAN,12.87,LightGBM,0.28,0.134,0.762,0.798,0.229,0.482,0.319,0.589
WGAN,12.87,Adaboost,0.373,0.08,0.333,0.62,0.13,0.357,0.355,0.644
WGAN,12.87,GBDT,0.177,0.14,0.952,0.95,0.245,0.501,0.096,0.672
RP,1.3054442405700684,SVM,0.773,0.29,0.429,0.171,0.346,0.629,0.565,0.422
RP,1.3054442405700684,KNN,0.73,0.259,0.5,0.233,0.341,0.634,0.606,0.39
RP,1.3054442405700684,LR,0.73,0.265,0.524,0.236,0.352,0.644,0.621,0.376
RP,1.3054442405700684,DT,0.807,0.326,0.357,0.12,0.341,0.618,0.508,0.462
RP,1.3054442405700684,RF,0.85,0.448,0.31,0.062,0.366,0.624,0.465,0.49
RP,1.3054442405700684,LightGBM,0.867,0.536,0.357,0.05,0.429,0.653,0.519,0.456
RP,1.3054442405700684,Adaboost,0.847,0.441,0.357,0.074,0.395,0.642,0.516,0.458
RP,1.3054442405700684,GBDT,0.83,0.364,0.286,0.081,0.32,0.602,0.436,0.508
Howso,116.98891186714172,SVM,0.733,0.293,0.643,0.252,0.403,0.695,0.691,0.309
Howso,116.98891186714172,KNN,0.703,0.242,0.524,0.267,0.331,0.628,0.611,0.386
Howso,116.98891186714172,LR,0.717,0.287,0.69,0.279,0.406,0.706,0.705,0.295
Howso,116.98891186714172,DT,0.703,0.236,0.5,0.264,0.321,0.618,0.596,0.4
Howso,116.98891186714172,RF,0.733,0.293,0.643,0.252,0.403,0.695,0.691,0.309
Howso,116.98891186714172,LightGBM,0.737,0.297,0.643,0.248,0.406,0.697,0.693,0.307
Howso,116.98891186714172,Adaboost,0.71,0.268,0.619,0.275,0.374,0.672,0.668,0.332
Howso,116.98891186714172,GBDT,0.71,0.253,0.548,0.264,0.346,0.642,0.628,0.37
DS,0.4046971797943115,SVM,0.863,1.0,0.024,0.0,0.047,0.512,0.047,0.69
DS,0.4046971797943115,KNN,0.847,0.4,0.19,0.047,0.258,0.572,0.318,0.573
DS,0.4046971797943115,LR,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
DS,0.4046971797943115,DT,0.777,0.234,0.262,0.14,0.247,0.561,0.402,0.531
DS,0.4046971797943115,RF,0.857,0.455,0.119,0.023,0.189,0.548,0.212,0.623
DS,0.4046971797943115,LightGBM,0.853,0.429,0.143,0.031,0.214,0.556,0.249,0.606
DS,0.4046971797943115,Adaboost,0.86,0.5,0.286,0.047,0.364,0.62,0.44,0.506
DS,0.4046971797943115,GBDT,0.83,0.333,0.214,0.07,0.261,0.572,0.348,0.558
SDV_GC,7.6619110107421875,SVM,0.85,0.286,0.048,0.019,0.082,0.514,0.091,0.674
SDV_GC,7.6619110107421875,KNN,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
SDV_GC,7.6619110107421875,LR,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
SDV_GC,7.6619110107421875,DT,0.793,0.222,0.19,0.109,0.205,0.541,0.314,0.578
SDV_GC,7.6619110107421875,RF,0.857,0.462,0.143,0.027,0.218,0.558,0.249,0.606
SDV_GC,7.6619110107421875,LightGBM,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SDV_GC,7.6619110107421875,Adaboost,0.86,0.5,0.333,0.054,0.4,0.64,0.493,0.473
SDV_GC,7.6619110107421875,GBDT,0.853,0.458,0.262,0.05,0.333,0.606,0.411,0.523
SDV_GAN,33.370304346084595,SVM,0.847,0.167,0.024,0.019,0.042,0.502,0.046,0.69
SDV_GAN,33.370304346084595,KNN,0.863,0.533,0.19,0.027,0.281,0.582,0.319,0.573
SDV_GAN,33.370304346084595,LR,0.873,0.667,0.19,0.016,0.296,0.587,0.319,0.573
SDV_GAN,33.370304346084595,DT,0.83,0.371,0.31,0.085,0.338,0.612,0.463,0.492
SDV_GAN,33.370304346084595,RF,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
SDV_GAN,33.370304346084595,LightGBM,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
SDV_GAN,33.370304346084595,Adaboost,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
SDV_GAN,33.370304346084595,GBDT,0.847,0.438,0.333,0.07,0.378,0.632,0.491,0.474
