oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.05,SVM,0.803,0.293,0.286,0.112,0.289,0.587,0.432,0.511
SVMSMOTE,0.05,KNN,0.81,0.368,0.5,0.14,0.424,0.68,0.632,0.367
SVMSMOTE,0.05,LR,0.777,0.273,0.357,0.155,0.309,0.601,0.502,0.468
SVMSMOTE,0.05,DT,0.767,0.182,0.19,0.14,0.186,0.525,0.312,0.581
SVMSMOTE,0.05,RF,0.853,0.462,0.286,0.054,0.353,0.616,0.439,0.507
SVMSMOTE,0.05,LightGBM,0.84,0.364,0.19,0.054,0.25,0.568,0.317,0.574
SVMSMOTE,0.05,Adaboost,0.82,0.333,0.286,0.093,0.308,0.596,0.435,0.509
SVMSMOTE,0.05,GBDT,0.827,0.333,0.238,0.078,0.278,0.58,0.378,0.542
SMOTUNED,55.94,SVM,0.703,0.23,0.476,0.26,0.31,0.608,0.58,0.413
SMOTUNED,39.98,KNN,0.753,0.314,0.643,0.229,0.422,0.707,0.701,0.3
SMOTUNED,1031.88,LR,0.71,0.215,0.405,0.24,0.281,0.582,0.528,0.454
SMOTUNED,54.83,DT,0.67,0.165,0.333,0.275,0.22,0.529,0.457,0.51
SMOTUNED,213.5,RF,0.783,0.361,0.714,0.205,0.48,0.754,0.752,0.249
SMOTUNED,159.42,LightGBM,0.74,0.263,0.476,0.217,0.339,0.63,0.592,0.401
SMOTUNED,381.24,Adaboost,0.697,0.218,0.452,0.264,0.295,0.594,0.56,0.43
SMOTUNED,744.24,GBDT,0.74,0.269,0.5,0.221,0.35,0.64,0.609,0.387
DAZZLE,357.6907241344452,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,357.6907241344452,KNN,0.85,0.364,0.095,0.027,0.151,0.534,0.173,0.64
DAZZLE,357.6907241344452,LR,0.84,0.385,0.238,0.062,0.294,0.588,0.38,0.541
DAZZLE,357.6907241344452,DT,0.77,0.213,0.238,0.143,0.225,0.547,0.373,0.548
DAZZLE,357.6907241344452,RF,0.867,0.583,0.167,0.019,0.259,0.574,0.285,0.589
DAZZLE,357.6907241344452,LightGBM,0.85,0.421,0.19,0.043,0.262,0.574,0.318,0.573
DAZZLE,357.6907241344452,Adaboost,0.833,0.3,0.143,0.054,0.194,0.544,0.248,0.607
DAZZLE,357.6907241344452,GBDT,0.85,0.444,0.286,0.058,0.348,0.614,0.438,0.507
WGAN,9.85,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.85,KNN,0.22,0.147,0.952,0.899,0.255,0.527,0.182,0.637
WGAN,9.85,LR,0.403,0.163,0.786,0.659,0.269,0.563,0.476,0.49
WGAN,9.85,DT,0.567,0.172,0.548,0.43,0.261,0.559,0.558,0.441
WGAN,9.85,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,9.85,LightGBM,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,9.85,Adaboost,0.257,0.153,0.952,0.857,0.264,0.548,0.249,0.607
WGAN,9.85,GBDT,0.15,0.139,0.976,0.984,0.243,0.496,0.031,0.696
RP,1.2890796661376953,SVM,0.763,0.262,0.381,0.174,0.311,0.603,0.521,0.455
RP,1.2890796661376953,KNN,0.79,0.352,0.595,0.178,0.442,0.708,0.69,0.313
RP,1.2890796661376953,LR,0.75,0.274,0.476,0.205,0.348,0.635,0.595,0.398
RP,1.2890796661376953,DT,0.76,0.279,0.452,0.19,0.345,0.631,0.581,0.41
RP,1.2890796661376953,RF,0.847,0.423,0.262,0.058,0.324,0.602,0.41,0.524
RP,1.2890796661376953,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
RP,1.2890796661376953,Adaboost,0.823,0.323,0.238,0.081,0.274,0.578,0.378,0.542
RP,1.2890796661376953,GBDT,0.823,0.343,0.286,0.089,0.312,0.598,0.435,0.509
Howso,110.56862711906433,SVM,0.697,0.279,0.738,0.31,0.405,0.714,0.713,0.287
Howso,110.56862711906433,KNN,0.71,0.277,0.667,0.283,0.392,0.692,0.691,0.309
Howso,110.56862711906433,LR,0.673,0.267,0.762,0.341,0.395,0.71,0.707,0.294
Howso,110.56862711906433,DT,0.633,0.234,0.714,0.38,0.353,0.667,0.664,0.336
Howso,110.56862711906433,RF,0.727,0.315,0.81,0.287,0.453,0.761,0.758,0.243
Howso,110.56862711906433,LightGBM,0.723,0.293,0.69,0.271,0.411,0.71,0.709,0.291
Howso,110.56862711906433,Adaboost,0.73,0.271,0.548,0.24,0.362,0.654,0.636,0.362
Howso,110.56862711906433,GBDT,0.723,0.293,0.69,0.271,0.411,0.71,0.709,0.291
DS,0.3947000503540039,SVM,0.863,0.667,0.048,0.004,0.089,0.522,0.091,0.673
DS,0.3947000503540039,KNN,0.843,0.308,0.095,0.035,0.145,0.53,0.173,0.64
DS,0.3947000503540039,LR,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
DS,0.3947000503540039,DT,0.807,0.265,0.214,0.097,0.237,0.559,0.346,0.56
DS,0.3947000503540039,RF,0.863,0.545,0.143,0.019,0.226,0.562,0.249,0.606
DS,0.3947000503540039,LightGBM,0.86,0.5,0.167,0.027,0.25,0.57,0.285,0.59
DS,0.3947000503540039,Adaboost,0.83,0.286,0.143,0.058,0.19,0.542,0.248,0.607
DS,0.3947000503540039,GBDT,0.843,0.391,0.214,0.054,0.277,0.58,0.349,0.557
SDV_GC,7.667649030685425,SVM,0.85,0.364,0.095,0.027,0.151,0.534,0.173,0.64
SDV_GC,7.667649030685425,KNN,0.853,0.429,0.143,0.031,0.214,0.556,0.249,0.606
SDV_GC,7.667649030685425,LR,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_GC,7.667649030685425,DT,0.793,0.237,0.214,0.112,0.225,0.551,0.345,0.561
SDV_GC,7.667649030685425,RF,0.867,0.583,0.167,0.019,0.259,0.574,0.285,0.589
SDV_GC,7.667649030685425,LightGBM,0.847,0.357,0.119,0.035,0.179,0.542,0.212,0.623
SDV_GC,7.667649030685425,Adaboost,0.823,0.238,0.119,0.062,0.159,0.529,0.211,0.624
SDV_GC,7.667649030685425,GBDT,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
SDV_GAN,29.838709831237793,SVM,0.847,0.3,0.071,0.027,0.115,0.522,0.133,0.657
SDV_GAN,29.838709831237793,KNN,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
SDV_GAN,29.838709831237793,LR,0.84,0.286,0.095,0.039,0.143,0.528,0.173,0.64
SDV_GAN,29.838709831237793,DT,0.833,0.389,0.333,0.085,0.359,0.624,0.489,0.475
SDV_GAN,29.838709831237793,RF,0.857,0.462,0.143,0.027,0.218,0.558,0.249,0.606
SDV_GAN,29.838709831237793,LightGBM,0.85,0.364,0.095,0.027,0.151,0.534,0.173,0.64
SDV_GAN,29.838709831237793,Adaboost,0.81,0.143,0.071,0.07,0.095,0.501,0.133,0.658
SDV_GAN,29.838709831237793,GBDT,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
