oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,806.53,LR,0.735,0.412,0.683,0.252,0.514,0.716,0.714,0.286
SMOTUNED,56.16,DT,0.72,0.4,0.732,0.283,0.517,0.724,0.724,0.276
SMOTUNED,217.65,RF,0.775,0.47,0.756,0.22,0.579,0.768,0.768,0.232
SMOTUNED,168.14,LightGBM,0.805,0.517,0.732,0.176,0.606,0.778,0.775,0.227
SMOTUNED,465.73,Adaboost,0.82,0.545,0.732,0.157,0.625,0.787,0.783,0.22
SMOTUNED,840.81,GBDT,0.76,0.452,0.805,0.252,0.579,0.777,0.776,0.225
DAZZLE,297.2691731452942,SVM,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
DAZZLE,297.2691731452942,KNN,0.805,0.536,0.366,0.082,0.435,0.642,0.523,0.452
DAZZLE,297.2691731452942,LR,0.815,0.538,0.683,0.151,0.602,0.766,0.757,0.248
DAZZLE,297.2691731452942,DT,0.8,0.51,0.61,0.151,0.556,0.729,0.71,0.296
DAZZLE,297.2691731452942,RF,0.885,0.781,0.61,0.044,0.685,0.783,0.745,0.278
DAZZLE,297.2691731452942,LightGBM,0.86,0.71,0.537,0.057,0.611,0.74,0.684,0.33
DAZZLE,297.2691731452942,Adaboost,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
DAZZLE,297.2691731452942,GBDT,0.81,0.535,0.561,0.126,0.548,0.718,0.683,0.323
WGAN,9.8,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.8,KNN,0.275,0.208,0.902,0.887,0.338,0.508,0.201,0.631
WGAN,9.8,LR,0.265,0.218,1.0,0.925,0.358,0.538,0.14,0.654
WGAN,9.8,DT,0.205,0.199,0.951,0.987,0.329,0.482,0.025,0.699
WGAN,9.8,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,9.8,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,9.8,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,9.8,GBDT,0.225,0.206,0.976,0.969,0.34,0.504,0.061,0.685
RP,0.7678446769714355,SVM,0.715,0.4,0.78,0.302,0.529,0.739,0.737,0.264
RP,0.7678446769714355,KNN,0.72,0.381,0.585,0.245,0.462,0.67,0.659,0.341
RP,0.7678446769714355,LR,0.72,0.397,0.707,0.277,0.509,0.715,0.715,0.285
RP,0.7678446769714355,DT,0.78,0.472,0.61,0.176,0.532,0.717,0.701,0.303
RP,0.7678446769714355,RF,0.8,0.509,0.659,0.164,0.574,0.748,0.737,0.268
RP,0.7678446769714355,LightGBM,0.845,0.632,0.585,0.088,0.608,0.749,0.713,0.3
RP,0.7678446769714355,Adaboost,0.825,0.56,0.683,0.138,0.615,0.772,0.762,0.245
RP,0.7678446769714355,GBDT,0.815,0.556,0.488,0.101,0.519,0.694,0.633,0.369
Howso,102.66016626358032,SVM,0.68,0.371,0.805,0.352,0.508,0.726,0.718,0.285
Howso,102.66016626358032,KNN,0.71,0.387,0.707,0.289,0.5,0.709,0.709,0.291
Howso,102.66016626358032,LR,0.665,0.356,0.78,0.365,0.489,0.708,0.7,0.301
Howso,102.66016626358032,DT,0.78,0.477,0.756,0.214,0.585,0.771,0.771,0.229
Howso,102.66016626358032,RF,0.755,0.447,0.829,0.264,0.581,0.783,0.78,0.222
Howso,102.66016626358032,LightGBM,0.75,0.435,0.732,0.245,0.545,0.743,0.743,0.257
Howso,102.66016626358032,Adaboost,0.68,0.358,0.707,0.327,0.475,0.69,0.69,0.31
Howso,102.66016626358032,GBDT,0.785,0.485,0.78,0.214,0.598,0.783,0.783,0.217
DS,0.33350563049316406,SVM,0.835,0.75,0.293,0.025,0.421,0.634,0.45,0.5
DS,0.33350563049316406,KNN,0.8,0.517,0.366,0.088,0.429,0.639,0.522,0.453
DS,0.33350563049316406,LR,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
DS,0.33350563049316406,DT,0.785,0.481,0.61,0.17,0.538,0.72,0.703,0.301
DS,0.33350563049316406,RF,0.875,0.833,0.488,0.025,0.615,0.731,0.65,0.363
DS,0.33350563049316406,LightGBM,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
DS,0.33350563049316406,Adaboost,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
DS,0.33350563049316406,GBDT,0.82,0.576,0.463,0.088,0.514,0.688,0.615,0.384
SDV_GC,6.807315349578857,SVM,0.86,0.783,0.439,0.031,0.562,0.704,0.604,0.397
SDV_GC,6.807315349578857,KNN,0.815,0.559,0.463,0.094,0.507,0.685,0.613,0.385
SDV_GC,6.807315349578857,LR,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GC,6.807315349578857,DT,0.8,0.511,0.561,0.138,0.535,0.711,0.68,0.325
SDV_GC,6.807315349578857,RF,0.865,0.733,0.537,0.05,0.62,0.743,0.686,0.33
SDV_GC,6.807315349578857,LightGBM,0.82,0.581,0.439,0.082,0.5,0.679,0.594,0.401
SDV_GC,6.807315349578857,Adaboost,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
SDV_GC,6.807315349578857,GBDT,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
SDV_GAN,31.489055633544922,SVM,0.86,0.76,0.463,0.038,0.576,0.713,0.626,0.38
SDV_GAN,31.489055633544922,KNN,0.785,0.471,0.39,0.113,0.427,0.639,0.542,0.439
SDV_GAN,31.489055633544922,LR,0.845,0.679,0.463,0.057,0.551,0.703,0.622,0.382
SDV_GAN,31.489055633544922,DT,0.81,0.533,0.585,0.132,0.558,0.727,0.699,0.308
SDV_GAN,31.489055633544922,RF,0.855,0.667,0.585,0.075,0.623,0.755,0.717,0.298
SDV_GAN,31.489055633544922,LightGBM,0.84,0.655,0.463,0.063,0.543,0.7,0.62,0.382
SDV_GAN,31.489055633544922,Adaboost,0.85,0.657,0.561,0.075,0.605,0.743,0.698,0.315
SDV_GAN,31.489055633544922,GBDT,0.82,0.561,0.561,0.113,0.561,0.724,0.687,0.321
