oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.01,DT,0.745,0.404,0.512,0.195,0.452,0.659,0.626,0.371
BorderlineSMOTE,0.01,RF,0.865,0.694,0.61,0.069,0.649,0.77,0.737,0.28
BorderlineSMOTE,0.01,LightGBM,0.855,0.676,0.561,0.069,0.613,0.746,0.7,0.314
BorderlineSMOTE,0.01,Adaboost,0.82,0.556,0.61,0.126,0.581,0.742,0.718,0.29
BorderlineSMOTE,0.01,GBDT,0.845,0.632,0.585,0.088,0.608,0.749,0.713,0.3
SVMSMOTE,0.03,SVM,0.83,0.578,0.634,0.119,0.605,0.757,0.737,0.272
SVMSMOTE,0.03,KNN,0.81,0.535,0.561,0.126,0.548,0.718,0.683,0.323
SVMSMOTE,0.03,LR,0.845,0.625,0.61,0.094,0.617,0.758,0.729,0.284
SVMSMOTE,0.03,DT,0.805,0.523,0.561,0.132,0.541,0.714,0.681,0.324
SVMSMOTE,0.03,RF,0.855,0.7,0.512,0.057,0.592,0.728,0.664,0.347
SVMSMOTE,0.03,LightGBM,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
SVMSMOTE,0.03,Adaboost,0.81,0.543,0.463,0.101,0.5,0.681,0.612,0.386
SVMSMOTE,0.03,GBDT,0.85,0.641,0.61,0.088,0.625,0.761,0.731,0.283
SMOTUNED,55.38,SVM,0.8,0.51,0.634,0.157,0.565,0.738,0.724,0.282
SMOTUNED,40.19,KNN,0.785,0.478,0.537,0.151,0.506,0.693,0.658,0.345
SMOTUNED,725.5,LR,0.8,0.509,0.659,0.164,0.574,0.748,0.737,0.268
SMOTUNED,57.04,DT,0.76,0.441,0.634,0.208,0.52,0.713,0.705,0.297
SMOTUNED,212.15,RF,0.845,0.6,0.732,0.126,0.659,0.803,0.797,0.21
SMOTUNED,158.54,LightGBM,0.845,0.614,0.659,0.107,0.635,0.776,0.758,0.253
SMOTUNED,440.57,Adaboost,0.8,0.509,0.683,0.17,0.583,0.757,0.749,0.254
SMOTUNED,862.04,GBDT,0.835,0.595,0.61,0.107,0.602,0.751,0.725,0.286
DAZZLE,416.48218154907227,SVM,0.865,0.792,0.463,0.031,0.585,0.716,0.627,0.38
DAZZLE,416.48218154907227,KNN,0.87,0.857,0.439,0.019,0.581,0.71,0.607,0.397
DAZZLE,416.48218154907227,LR,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
DAZZLE,416.48218154907227,DT,0.79,0.486,0.415,0.113,0.447,0.651,0.565,0.422
DAZZLE,416.48218154907227,RF,0.865,0.75,0.512,0.044,0.609,0.734,0.667,0.346
DAZZLE,416.48218154907227,LightGBM,0.86,0.741,0.488,0.044,0.588,0.722,0.646,0.364
DAZZLE,416.48218154907227,Adaboost,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
DAZZLE,416.48218154907227,GBDT,0.845,0.647,0.537,0.075,0.587,0.731,0.679,0.332
WGAN,9.7,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.7,KNN,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,9.7,LR,0.465,0.189,0.488,0.541,0.272,0.473,0.473,0.527
WGAN,9.7,DT,0.295,0.171,0.634,0.792,0.269,0.421,0.313,0.617
WGAN,9.7,RF,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,9.7,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,9.7,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,9.7,GBDT,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
RP,0.7850253582000732,SVM,0.77,0.458,0.659,0.201,0.54,0.729,0.722,0.28
RP,0.7850253582000732,KNN,0.78,0.472,0.61,0.176,0.532,0.717,0.701,0.303
RP,0.7850253582000732,LR,0.79,0.491,0.683,0.182,0.571,0.75,0.744,0.259
RP,0.7850253582000732,DT,0.785,0.477,0.512,0.145,0.494,0.684,0.641,0.36
RP,0.7850253582000732,RF,0.87,0.714,0.61,0.063,0.658,0.773,0.739,0.28
RP,0.7850253582000732,LightGBM,0.87,0.742,0.561,0.05,0.639,0.755,0.705,0.312
RP,0.7850253582000732,Adaboost,0.815,0.548,0.561,0.119,0.554,0.721,0.685,0.322
RP,0.7850253582000732,GBDT,0.85,0.667,0.537,0.069,0.595,0.734,0.681,0.331
Howso,101.26200222969055,SVM,0.755,0.438,0.683,0.226,0.533,0.728,0.725,0.275
Howso,101.26200222969055,KNN,0.76,0.434,0.561,0.189,0.489,0.686,0.663,0.338
Howso,101.26200222969055,LR,0.775,0.464,0.634,0.189,0.536,0.723,0.712,0.291
Howso,101.26200222969055,DT,0.77,0.465,0.805,0.239,0.589,0.783,0.782,0.218
Howso,101.26200222969055,RF,0.81,0.525,0.756,0.176,0.62,0.79,0.789,0.213
Howso,101.26200222969055,LightGBM,0.795,0.5,0.732,0.189,0.594,0.772,0.769,0.232
Howso,101.26200222969055,Adaboost,0.81,0.527,0.707,0.164,0.604,0.772,0.766,0.237
Howso,101.26200222969055,GBDT,0.8,0.509,0.683,0.17,0.583,0.757,0.749,0.254
DS,0.3360936641693115,SVM,0.845,1.0,0.244,0.0,0.392,0.622,0.392,0.535
DS,0.3360936641693115,KNN,0.865,0.818,0.439,0.025,0.571,0.707,0.605,0.397
DS,0.3360936641693115,LR,0.855,0.875,0.341,0.013,0.491,0.664,0.507,0.466
DS,0.3360936641693115,DT,0.815,0.559,0.463,0.094,0.507,0.685,0.613,0.385
DS,0.3360936641693115,RF,0.86,0.81,0.415,0.025,0.548,0.695,0.582,0.414
DS,0.3360936641693115,LightGBM,0.875,0.808,0.512,0.031,0.627,0.74,0.67,0.346
DS,0.3360936641693115,Adaboost,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
DS,0.3360936641693115,GBDT,0.865,0.706,0.585,0.063,0.64,0.761,0.721,0.297
SDV_GC,7.077549934387207,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
SDV_GC,7.077549934387207,KNN,0.855,0.773,0.415,0.031,0.54,0.692,0.581,0.415
SDV_GC,7.077549934387207,LR,0.85,0.867,0.317,0.013,0.464,0.652,0.48,0.483
SDV_GC,7.077549934387207,DT,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
SDV_GC,7.077549934387207,RF,0.885,0.875,0.512,0.019,0.646,0.747,0.673,0.345
SDV_GC,7.077549934387207,LightGBM,0.87,0.778,0.512,0.038,0.618,0.737,0.669,0.346
SDV_GC,7.077549934387207,Adaboost,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GC,7.077549934387207,GBDT,0.85,0.667,0.537,0.069,0.595,0.734,0.681,0.331
SDV_GAN,31.106194972991943,SVM,0.84,0.765,0.317,0.025,0.448,0.646,0.479,0.483
SDV_GAN,31.106194972991943,KNN,0.86,0.81,0.415,0.025,0.548,0.695,0.582,0.414
SDV_GAN,31.106194972991943,LR,0.86,0.882,0.366,0.013,0.517,0.677,0.534,0.448
SDV_GAN,31.106194972991943,DT,0.765,0.432,0.463,0.157,0.447,0.653,0.598,0.395
SDV_GAN,31.106194972991943,RF,0.86,0.783,0.439,0.031,0.562,0.704,0.604,0.397
SDV_GAN,31.106194972991943,LightGBM,0.86,0.741,0.488,0.044,0.588,0.722,0.646,0.364
SDV_GAN,31.106194972991943,Adaboost,0.865,0.75,0.512,0.044,0.609,0.734,0.667,0.346
SDV_GAN,31.106194972991943,GBDT,0.845,0.679,0.463,0.057,0.551,0.703,0.622,0.382
