oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,0.31207919120788574,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
Howso,23.268861055374146,SVM,0.823,0.028,0.4,0.172,0.052,0.614,0.539,0.441
Howso,23.268861055374146,KNN,0.896,0.0,0.0,0.093,0.0,0.453,0.0,0.71
Howso,23.268861055374146,LR,0.837,0.03,0.4,0.157,0.056,0.621,0.543,0.439
Howso,23.268861055374146,DT,0.869,0.0,0.0,0.12,0.0,0.44,0.0,0.712
Howso,23.268861055374146,RF,0.92,0.0,0.0,0.069,0.0,0.466,0.0,0.709
Howso,23.268861055374146,LightGBM,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
Howso,23.268861055374146,Adaboost,0.891,0.024,0.2,0.101,0.043,0.55,0.327,0.57
Howso,23.268861055374146,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
DS,0.06597471237182617,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06597471237182617,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.06597471237182617,LR,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06597471237182617,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
DS,0.06597471237182617,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.06597471237182617,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06597471237182617,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.06597471237182617,GBDT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,0.8671863079071045,SVM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GC,0.8671863079071045,KNN,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,0.8671863079071045,LR,0.922,0.034,0.2,0.069,0.059,0.566,0.329,0.568
SDV_GC,0.8671863079071045,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,0.8671863079071045,RF,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GC,0.8671863079071045,LightGBM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.8671863079071045,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.8671863079071045,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,6.941558122634888,SVM,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,6.941558122634888,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,6.941558122634888,LR,0.917,0.0,0.0,0.071,0.0,0.464,0.0,0.709
SDV_GAN,6.941558122634888,DT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,6.941558122634888,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,6.941558122634888,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,6.941558122634888,Adaboost,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GAN,6.941558122634888,GBDT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
